position COMBINED_rate(cM/Mb) Genetic_Map(cM)
20336981 0.7359053895 7.9741475443
20338274 0.7360139212 7.9750990699
20338467 0.7363730379 7.9752411206
20338943 0.7364037387 7.9755916342
20340385 0.7360591462 7.9766535284
20340562 0.7362004728 7.9767838109
20342795 0.7358808535 7.9784277465
20343286 0.7358804214 7.9787890640
20347752 0.8371767182 7.9820755060
20347960 46.5996554103 7.9822496387
20349273 46.8200267476 8.0434349863
20349908 46.8200267476 8.0731657033
20350073 46.8200267476 8.0808910077
20351272 25.9840287596 8.1370282198
20351309 0.5754436955 8.1379896288
20357985 0.5567158515 8.1418312909
20359362 0.5426325147 8.1425978887
20368077 0.5148018919 8.1473269310
20384559 0.4943270175 8.1558118958
20388584 0.3777790808 8.1578015620
20389194 0.0976371986 8.1580320073
20391399 0.6576170253 8.1582472973
20391412 1.2649674560 8.1582558463
20392085 0.0146458053 8.1591071694
20396569 0.0146536991 8.1591728412
20396682 0.0146536991 8.1591744971
20398953 0.0134687155 8.1592077756
20400212 0.0134664106 8.1592247328
20401830 0.0134671316 8.1592465214
20402230 0.0134671316 8.1592519083
20405438 0.0134610530 8.1592951108
20405878 0.0134610530 8.1593010337
20407383 0.0134697347 8.1593212926
20411684 0.2631489833 8.1593792259
20413996 0.2818547983 8.1599876263
20414044 0.2925429650 8.1600011554
20414442 0.2872567633 8.1601175875
20414703 0.2828071353 8.1601925615
20415258 0.2829272614 8.1603495194
20416295 0.2838439962 8.1606429150
20416940 0.2851884213 8.1608259944
20417112 0.2865575519 8.1608750468
20417939 0.2867176903 8.1611120299
20418062 0.2875800075 8.1611472962
20418087 0.2880141832 8.1611544857
20419703 0.2886847404 8.1616199166
20419742 0.2891926672 8.1616311753
20420988 0.2878980860 8.1619915094
20421205 0.2758942462 8.1620539832
20421245 0.2653457001 8.1620650190
20421301 0.2653457001 8.1620798784
20421717 0.2538356086 8.1621902622
20422241 0.2444265306 8.1623232720
20422689 0.2332949332 8.1624327751
20424239 0.2285737725 8.1627943823
20424766 0.2267949349 8.1629148407
20425225 0.2256253659 8.1630189395
20427493 0.3720440841 8.1635306579
20427699 2.8598154826 8.1636072989
20428330 0.9261295983 8.1654118425
20428476 1.0426036090 8.1655470574
20429166 0.9626551806 8.1662664539
20432167 1.0286348753 8.1691553821
20432427 1.0814400075 8.1694228272
20433379 9.2260844693 8.1704523581
20433681 20.3152920937 8.1732386356
20434983 20.3147128436 8.1996891459
20437666 0.1640164367 8.2541935205
20440797 0.1639414775 8.2547070559
20443224 0.1579058847 8.2551049419
20445358 0.1570388872 8.2554419130
20455753 0.3308057529 8.2570743323
20457011 0.5232308247 8.2574904859
20457072 0.7222248349 8.2575224030
20457088 0.9398807572 8.2575339586
20458760 1.1545745618 8.2591054392
20459703 1.1540584893 8.2601942030
20459720 1.1538677456 8.2602138220
20459833 1.1551649196 8.2603442091
20460648 1.1554207725 8.2612856685
20460862 1.1527654255 8.2615329285
20461388 1.1629606232 8.2621392831
20461765 1.2131881110 8.2625777193
20462817 1.2164629640 8.2638539932
20463582 31.1709812450 8.2647845874
20467603 11.6370917068 8.3901231029
20469037 11.5388910604 8.4068106925
20469722 6.0677885920 8.4147148328
20469820 1.6103699642 8.4153094761
20470098 1.2084182012 8.4157571590
20470401 0.5762867616 8.4161233097
20470856 0.5560009731 8.4163855202
20471466 0.5558538437 8.4167246807
20472159 0.5526391601 8.4171098875
20472342 0.5506680275 8.4172110204
20473890 0.5494891122 8.4180634545
20474017 0.5487332945 8.4181332396
20474139 0.5471044007 8.4182001851
20475355 0.5380588577 8.4188654641
20475538 0.5280947436 8.4189639288
20475585 0.5168895633 8.4189887493
20475925 0.5067593524 8.4191644917
20477046 0.4993725266 8.4197325690
20477065 0.4900429419 8.4197420571
20477670 0.4889282626 8.4200385330
20478608 0.4939522075 8.4204971477
20479393 0.4987031451 8.4208849002
20479974 0.4984313933 8.4211746468
20481508 0.4853651623 8.4219392405
20481625 0.4674530814 8.4219960282
20482285 0.4544644344 8.4223045473
20482449 0.4406278612 8.4223790794
20482886 0.4308490374 8.4225716338
20483821 0.4374795333 8.4229744777
20483952 0.4454332972 8.4230317875
20484087 0.4554642496 8.4230919210
20484745 0.4572238579 8.4233916164
20484758 0.4597154620 8.4233975604
20484859 0.4612396030 8.4234439916
20485132 0.4663229855 8.4235699100
20486366 1.6191006213 8.4241453526
20487076 1.8475601220 8.4252949140
20488629 2.7569382840 8.4281641749
20489279 3.2176301836 8.4299561848
20492111 3.2609713852 8.4390685135
20496001 4.4850108948 8.4517536922
20496755 33.9083766522 8.4551353904
20496846 33.9088105330 8.4582210526
20497502 33.9247976651 8.4804652324
20498385 33.9007473954 8.5104208287
20499445 17.5902369428 8.5463556209
20499465 4.8931690321 8.5467074257
20499870 4.7769714774 8.5486891591
20501269 4.7839139114 8.5553721422
20505022 4.7905534032 8.5733261711
20505261 4.7989700056 8.5744711134
20506454 4.7899314320 8.5801962846
20509545 4.0128770830 8.5950019627
20510199 1.5976743083 8.5976263843
20510572 0.8019237803 8.5982223168
20511888 0.6392438961 8.5992776485
20511940 0.5359553906 8.5993108892
20512141 0.5687805452 8.5994186162
20512309 0.7848777112 8.5995141713
20512379 1.0122365960 8.5995691128
20512660 1.3433963483 8.5998535513
20513625 0.3738901533 8.6011499287
20514406 0.3669034286 8.6014419370
20514694 0.3607700792 8.6015476051
20515566 0.3600423908 8.6018621967
20516088 0.3602269387 8.6020501388
20516411 0.3602269387 8.6021664921
20516655 0.3680120197 8.6022543875
20516966 0.3720171856 8.6023688392
20517099 0.3796060412 8.6024183175
20519085 3.5865251502 8.6031722151
20519735 4.4146569252 8.6055034564
20520673 2.8684717041 8.6096444046
20523005 1.8503574198 8.6163336806
20523637 1.6267654034 8.6175031065
20523735 1.4487570752 8.6176625295
20527902 1.5395300924 8.6236995003
20528352 10.4651608278 8.6243922888
20531000 10.4601084242 8.6521040347
20531826 10.4575330212 8.6607440842
20532408 2.1784567468 8.6668303685
20532867 1.9465654693 8.6678302801
20536285 1.9722832184 8.6744836409
20537129 2.0037022483 8.6761482479
20537876 2.1007196195 8.6776450135
20539701 2.1357905030 8.6814788268
20541359 2.1373583181 8.6850199675
20541786 1.4448915614 8.6859326195
20542295 1.2082646973 8.6866680693
20542471 1.2089524151 8.6868807238
20542675 1.0072587437 8.6871273501
20544655 1.0183632846 8.6891217225
20544926 1.0225745377 8.6893976989
20545323 1.0241193790 8.6898036610
20546036 1.0140121202 8.6905338581
20546141 1.0105630293 8.6906403294
20546362 1.0083307144 8.6908636638
20547654 1.0107435260 8.6921664271
20551298 1.6661183626 8.6958495765
20551319 2.2404348150 8.6958845650
20551713 2.2622171298 8.6967672963
20552893 2.2714418448 8.6994367125
20553025 2.2735557407 8.6997365428
20553132 2.2744764571 8.6999798133
20553224 2.2630546452 8.7001890651
20553494 2.1623400990 8.7008000899
20554844 1.7875689236 8.7037192490
20554904 1.4431374122 8.7038265032
20555858 1.4399857332 8.7052032563
20556015 1.4302353194 8.7054293340
20556334 1.2922226058 8.7058855791
20556398 1.2919452923 8.7059682813
20556643 1.1863552291 8.7062848079
20556822 1.1024468872 8.7064971655
20558148 0.8123371911 8.7079590101
20558425 0.6163887767 8.7081840275
20558548 0.4800714148 8.7082598433
20558750 0.4684664905 8.7083568177
20559309 0.3601415789 8.7086186905
20560833 0.2231554955 8.7091675463
20561010 0.1446649728 8.7092070448
20561951 0.1378194359 8.7093431745
20564189 0.1363813882 8.7096516144
20564567 0.1292288894 8.7097031666
20567999 0.1300467880 8.7101466801
20568493 0.1348560847 8.7102109233
20569709 0.3538433919 8.7103749083
20570380 0.4078311883 8.7106123372
20571397 0.4078311883 8.7110271015
20572417 0.3213747284 8.7114430893
20572554 0.2220247513 8.7114871176
20572679 0.0996361696 8.7115148707
20572956 0.1731076536 8.7115424699
20573113 1.9464622962 8.7115696478
20573171 2.9571665536 8.7116825427
20573351 2.7400772402 8.7122148326
20573409 1.6320081907 8.7123737571
20573420 0.2578684178 8.7123917092
20574277 0.2578485182 8.7126127024
20575442 0.2578632676 8.7129130960
20575459 0.2577796953 8.7129174796
20575519 0.2580667006 8.7129329464
20576206 0.2577601567 8.7131102383
20576264 0.2577814472 8.7131251883
20578289 0.2650145936 8.7136471958
20578456 0.2747174498 8.7136914532
20579108 0.3278831634 8.7138705690
20580902 0.4835572996 8.7144587914
20584281 0.4836239276 8.7160927315
20584363 0.4836477071 8.7161323887
20585244 0.4839272976 8.7165584823
20585443 0.4840709992 8.7166547838
20587987 1.8081044910 8.7178862604
20588197 13.3568202468 8.7182659624
20588731 13.3552144055 8.7253985044
20588961 32.9256098199 8.7284702037
20592297 32.9256098199 8.8383100381
20593596 32.9256098199 8.8810804052
20594680 32.7045237534 8.9167717663
20595337 20.3027996185 8.9382586384
20596568 1.1433810008 8.9632513847
20597621 1.1392374097 8.9644553649
20597755 1.1360537818 8.9646080227
20597845 1.1350871002 8.9647102676
20598296 1.1417475172 8.9652221918
20598343 1.1436966575 8.9652758540
20598865 1.1405347274 8.9658728636
20599143 1.1275577424 8.9661899323
20599298 1.1183808687 8.9663647037
20599983 0.7700922577 8.9671307946
20602068 0.7732582476 8.9687364370
20602306 0.7779449807 8.9689204724
20602422 0.7868441098 8.9690107141
20604073 0.6083734416 8.9703097937
20604653 0.5625919479 8.9706626503
20605280 0.5524807452 8.9710153954
20606049 0.5514836132 8.9714402531
20606428 0.5425661389 8.9716492654
20608544 8.5117923444 8.9727973354
20610835 9.1836486067 8.9922978516
20611426 9.1828708951 8.9977253880
20611722 9.1828708951 9.0004435177
20612716 6.9509313588 9.0095712914
20613550 6.9461258734 9.0153683682
20614243 2.3561005654 9.0201820334
20617087 2.3763216237 9.0268827834
20617108 2.3893371502 9.0269326862
20617234 2.3893742786 9.0272337426
20618177 2.3890551138 9.0294869226
20619021 2.0997235667 9.0315032851
20619571 2.0999051103 9.0326581331
20619917 2.1000259700 9.0333847002
20623093 2.1004996551 9.0400543827
20623968 1.9793072660 9.0418923199
20624096 1.4368560148 9.0421456712
20624103 0.8475754003 9.0421557292
20626663 0.7525742290 9.0443255223
20627686 0.7575119579 9.0450954057
20629298 0.7505060538 9.0463165150
20629449 0.7582234861 9.0464298414
20629825 0.7691988134 9.0467149334
20630718 0.7982869118 9.0474018279
20634023 0.8026956068 9.0500401662
20634195 0.8088771999 9.0501782298
20635884 0.8264788905 9.0515444234
20646852 0.8281538666 9.0606092439
20661331 0.8286202662 9.0726000837
20665815 1.3329481688 9.0763156170
20673479 1.3340918882 9.0865313318
20674370 4.8900275650 9.0877200076
20683186 4.8919282105 9.1308304907
20685685 4.8529281718 9.1430554193
20686315 3.6097895817 9.1461127640
20687235 1.3613976596 9.1494337704
20688804 1.2201435414 9.1515698033
20689167 1.1904965608 9.1520127155
20689912 1.1850255598 9.1528996354
20691555 1.1676169914 9.1548466324
20692380 0.7264014786 9.1558099164
20696821 0.7257037028 9.1590358654
20699694 0.7038016487 9.1611208121
20706656 0.7036880957 9.1660206792
20711906 0.8198924093 9.1697150417
20712771 0.9867691798 9.1704242486
20717152 1.4736565523 9.1747472844
20727698 1.4844105991 9.1902884664
20736537 1.4854132598 9.2034091717
20736684 1.5032830614 9.2036275274
20739571 1.5037765152 9.2079675056
20747426 1.5140491755 9.2197796702
20751853 1.5156519741 9.2264823659
20767151 1.5206143298 9.2496688098
20771433 0.9295413955 9.2561800803
20773130 0.9296527912 9.2577575121
20773725 0.9179185198 9.2583106555
20774555 0.9198997596 9.2590725279
20777695 2.0993649416 9.2619610131
20777909 5.6225208775 9.2624102772
20778963 9.2571116869 9.2683364142
20785614 9.4899517979 9.3299054640
20802423 -1 9.4894220638
20820755 -1 9.4894220638
20839620 -1 9.4894220638
21192637 9.7802184468 9.4894220638
21198852 0.7783230383 9.5502061214
21200018 0.7214638126 9.5511136461
21200233 0.6784607644 9.5512687608
21205735 0.7019314161 9.5550016520
21207965 0.7692781487 9.5565669590
21212746 0.8540483911 9.5602448778
21218853 2.6415174897 9.5654605514
21234149 0.2514594628 9.6058652029
21234334 0.1625253263 9.6059117229
21235287 0.1446142181 9.6060666095
21239487 0.1442806620 9.6066739892
21240037 0.1441360651 9.6067533436
21241636 0.1440288326 9.6069838172
21241985 0.1440288326 9.6070340832
21244499 0.1443318295 9.6073961717
21244785 0.1451439562 9.6074374506
21245761 0.2480663990 9.6075791111
21246055 0.3832311809 9.6076520426
21246174 0.5099868257 9.6076976472
21246418 0.8076448361 9.6078220839
21246576 1.4699872674 9.6079496918
21248469 1.4686730114 9.6107323777
21248552 1.4682669600 9.6108542776
21249101 1.4681997510 9.6116603561
21249283 1.4687459567 9.6119275685
21250212 1.4702121898 9.6132920335
21250540 1.4735179948 9.6137742631
21250555 1.4765501351 9.6137963659
21252200 1.0615350873 9.6162252908
21252313 0.8246091051 9.6163452443
21252819 0.5760678279 9.6167624965
21253125 0.2641226515 9.6169387733
21253178 0.0515580492 9.6169527718
21253545 0.0449164056 9.6169716936
21255202 0.0449036604 9.6170461200
21255724 0.0449911344 9.6170695598
21256637 0.0498542084 9.6171106367
21257204 0.0729991960 9.6171389040
21259944 0.2867312610 9.6173389218
21260328 0.4238263288 9.6174490266
21261553 0.4273429624 9.6179682139
21262934 0.4353459490 9.6185583745
21266077 0.4353840002 9.6199266668
21270841 0.4411384598 9.6220008362
21270922 5.8237405670 9.6220365684
21276857 0.4682553503 9.6566004687
21278748 0.4700418788 9.6574859395
21278996 0.4701276639 9.6576025099
21279461 0.4700857669 9.6578211193
21281814 0.4742695426 9.6589272311
21282022 0.4764464193 9.6590258792
21282216 0.5313070790 9.6591183098
21283069 5.9613425515 9.6595715147
21284636 6.2726943963 9.6689129385
21287750 5.2489752364 9.6884461088
21287772 3.6041443511 9.6885615863
21287852 1.2832004926 9.6888499178
21288717 1.1245538387 9.6899598863
21289681 1.0490647849 9.6910439562
21289929 0.9983081016 9.6913041242
21290163 0.8705242691 9.6915377283
21294088 0.8702275222 9.6949545361
21294198 0.7851150509 9.6950502611
21295265 0.7795061276 9.6958879789
21295595 0.7780813821 9.6961452159
21296122 0.7775015736 9.6965552648
21296224 0.7773590274 9.6966345699
21297055 0.7775973844 9.6972805553
21297489 0.7804022261 9.6976180325
21297862 0.7852490187 9.6979091226
21298218 0.8067581294 9.6981886712
21298678 0.8945986586 9.6985597800
21298868 0.9819795289 9.6987297537
21299115 1.0589067172 9.6989723027
21300595 1.0581204278 9.7005394846
21300901 1.0796116498 9.7008632694
21301019 1.1068460138 9.7009906636
21301138 1.1052806606 9.7011223783
21301783 18.0217840613 9.7018352843
21302934 23.1822191890 9.7225783578
21304977 23.1843855002 9.7699396316
21306806 6.3505941125 9.8123438727
21307741 5.2427692644 9.8182816782
21307808 4.3367648346 9.8186329437
21307940 2.9025730627 9.8192053967
21308756 1.6102984506 9.8215738963
21310260 1.5234947912 9.8239957851
21313441 1.2553006150 9.8288420221
21313935 1.0278101824 9.8294621406
21315062 0.9934766636 9.8306204827
21315540 0.9699825875 9.8310953645
21316912 0.9667068936 9.8324261806
21317519 0.9617064250 9.8330129717
21322400 0.9037292691 9.8377070608
21322536 0.8574408829 9.8378299679
21323644 0.7996324414 9.8387800124
21323799 0.7547684515 9.8389039555
21324027 0.7192105420 9.8390760427
21324295 0.6958085390 9.8392687911
21325345 0.6952218189 9.8399993901
21327361 0.6919973865 9.8414009572
21328973 1.8526528411 9.8425164570
21329744 0.5304657206 9.8439448524
21329865 0.4011027411 9.8440090387
21330572 0.3961896865 9.8442926184
21331060 0.3677740975 9.8444859589
21331098 0.3324842213 9.8444999343
21331250 0.3325092733 9.8445504719
21332319 0.3930025425 9.8449059244
21332400 0.4782589752 9.8449377576
21332516 0.5658516693 9.8449932356
21332541 0.6839365655 9.8450073819
21332739 3.0359018143 9.8451428013
21333227 1.0041029345 9.8466243214
21333294 1.0166285442 9.8466915963
21333492 1.0048581739 9.8468928888
21333618 1.0050171753 9.8470195009
21333638 1.0009916616 9.8470396012
21333860 1.2004299367 9.8472618214
21333933 2.9293762007 9.8473494528
21334088 11.4566853612 9.8478035061
21334485 11.4423182311 9.8523518102
21334948 13.5889815384 9.8576496035
21335860 13.5888650214 9.8700427547
21336531 13.5882056808 9.8791608831
21336540 13.5882056808 9.8792831770
21336761 13.5799915695 9.8822861704
21336912 13.5170978545 9.8843367491
21338191 0.7976733053 9.9016251173
21339046 0.7967700702 9.9023071280
21339423 0.7945657953 9.9026075103
21340796 0.7939844925 9.9036984491
21343866 0.7972462603 9.9061359815
21344024 0.7984561940 9.9062619464
21345270 0.7989836566 9.9072568229
21345763 0.7996543552 9.9076507218
21346529 0.7996690190 9.9082632570
21346635 0.7997024436 9.9083480219
21348959 0.8034362969 9.9102065304
21349935 0.7759347892 9.9109906843
21350377 0.5896932144 9.9113336474
21350638 0.2963534410 9.9114875574
21354388 0.2972751069 9.9125988828
21365465 0.3193234216 9.9158917991
21365759 0.3448191466 9.9159856802
21366685 1.3273584179 9.9163049827
21367278 1.5114989712 9.9170921063
21368814 3.3627020164 9.9194137687
21374001 3.3429875109 9.9368561041
21375839 3.3770528719 9.9430005151
21379981 3.3721287266 9.9569882681
21381607 3.4015327379 9.9624713494
21382112 4.3334836661 9.9641891234
21382811 4.4814040681 9.9672182285
21383732 8.8994160430 9.9713456017
21384830 11.9839607128 9.9811171605
21384870 14.1585669457 9.9815965189
21385379 14.1682998121 9.9888032295
21385656 14.1682998121 9.9927278485
21386387 14.1682998121 10.0030848757
21390087 14.1682998121 10.0555075850
21395818 9.5446002953 10.1367061112
21395932 1.0932823343 10.1377941957
21396290 1.0594332507 10.1381855907
21396467 1.0321782559 10.1383731104
21397943 1.0478106399 10.1398966055
21398601 1.0590586439 10.1405860649
21398854 1.0582588937 10.1408540068
21398890 1.0604681526 10.1408921041
21399840 1.0719779864 10.1418995488
21400911 1.0304906541 10.1430476373
21401681 1.0309013314 10.1438411151
21401776 1.0308319725 10.1439390507
21401822 1.0317115616 10.1439864690
21402590 1.7272972384 10.1447788234
21402921 1.8641050907 10.1453505588
